date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2012-03-01,7.6,0,13,,,,6.6,,1023.5,
2012-03-02,10.2,10.2,13.9,0.3,,296.5,20.9,,,
2012-03-03,6.2,-0.8,11.5,0,,,9.7,,,
2012-03-04,3.6,-1.8,9.7,,,,6.1,,1024,
2012-03-05,2.2,-2.3,8.3,,,90.5,7.2,,1022,
2012-03-06,0.1,-4.5,5.6,,,86.3,8.4,,1025.7,
2012-03-07,-0.7,-6,4.5,,,,6,,1030.2,
2012-03-08,0.4,-4,4.2,,,,5.2,,1024.9,
2012-03-09,3.3,-2.5,8.7,,,,5.6,,1034.1,
2012-03-10,4.7,-0.7,10.9,,,,5.7,,,
2012-03-11,6.4,2.5,10.1,,,287.5,15.4,,1021.6,
2012-03-12,7,2.7,11.1,,,330,14.7,,1020.3,
2012-03-13,8.2,1.5,12.5,,,,7.1,,1024.5,
2012-03-14,8.6,6.1,12.8,,,312.4,15.8,,1024.2,
2012-03-15,8.7,10.4,15,,,318.7,11.1,,1027.3,
2012-03-16,8.9,-0.4,18.2,,,,7,,1027.4,
2012-03-17,12.8,3.5,22.1,,,,11.4,,,
2012-03-18,13.8,5.9,21,,,,16.3,,,
2012-03-19,12.7,7.6,17.7,,,267.7,12.8,,1022.5,
2012-03-20,10.8,5.2,16.6,,,,7.3,,1033,
2012-03-21,12,2.6,19.3,,,,7.2,,1033.3,
2012-03-22,12.9,5,20.4,,,,6.2,,1030.8,
2012-03-23,14,6.3,22,,,,5.1,,1026,
2012-03-24,14.7,7.5,22.1,,,,5.2,,1022.9,
2012-03-25,14.9,7.2,21.5,,,,,,,
2012-03-26,11.8,10.2,18.4,,,341.5,9.6,,1026.3,
2012-03-27,11,1.4,16.6,,,274.1,13.6,,1025.7,
2012-03-28,14.6,9.5,20.5,,,310.4,11.9,,1021.3,
2012-03-29,13.4,10.4,18.4,,,,20,,1011,
2012-03-30,9.8,6.7,13.5,0.3,,302.6,23.6,,1006.7,
2012-03-31,10.8,10.4,15.2,0,,288.7,25.2,,1003.1,
2012-04-01,5.1,2.1,9.5,,,294.6,19.8,,1011.1,
2012-04-02,8.8,-1.1,16.4,,,216.9,11.5,,1011.9,
2012-04-03,12.7,3.4,21,,,177.3,9.3,,1008.4,
2012-04-04,16.5,9.2,23.1,,,,15.1,,,
2012-04-05,17.2,9.2,24.6,,,,6.8,,1009,
2012-04-06,13.5,10.7,18.3,6.6,,325.9,10.8,,1006,
2012-04-07,10,6.2,14.8,0,,,8.6,,1002.6,
2012-04-08,5.5,3.6,8.8,8.9,,316,20.6,,1003.3,
2012-04-09,3.7,1.4,8.8,0,,304.1,7.3,,1011.8,
2012-04-10,6.4,-2.5,13.6,,,,8.4,,1012.8,
2012-04-11,12,4.2,20.2,,,,,,,
2012-04-12,9.7,10.2,12.4,,,,9.4,,1002.3,
2012-04-13,11.9,3.2,17.9,,,131.9,7.2,,1004.5,
2012-04-14,11.3,9.9,13,0.5,,33.9,9.2,,997.4,
2012-04-15,13.3,10.1,18,0,,,6.6,,996.2,
2012-04-16,10,10.1,13.5,,,265,12.9,,1003.8,
2012-04-17,9.2,6.8,12.2,,,,10.5,,1008.2,
2012-04-18,10.3,5.9,14.5,0,,,5.6,,1002.3,
2012-04-19,11.7,6.1,16.7,,,,6,,997.5,
2012-04-20,13.6,5.4,20.6,,,,7.8,,998.2,
2012-04-21,12.8,10.4,18.1,1.8,,,6.9,,1004.3,
2012-04-22,12.1,5.1,19.5,0,,196.9,9,,1008.1,
2012-04-23,12.4,6.9,17,,,222.6,8.4,,1010.4,
2012-04-24,14,9.2,20.4,,,173.8,12,,1005.4,
2012-04-25,13.4,9.3,18.8,1.5,,,9.1,,1009.3,
2012-04-26,15.7,7.4,22.5,0,,148.2,10.1,,1015.2,
2012-04-27,18.8,10.2,26.3,,,111.4,9.3,,1018.5,
2012-04-28,21.9,13.3,29.5,,,116,11.1,,1021.7,
2012-04-29,22.4,13.2,29.6,,,144.2,12,,1018.5,
2012-04-30,22.9,12.9,30.8,,,116.3,8.4,,1015.8,
2012-05-01,23.2,14.9,31.6,,,,,,,
2012-05-02,23.9,15.6,32.4,,,25.1,5.4,,1012.3,
2012-05-03,22,14.1,28.3,,,,9.2,,1007.3,
2012-05-04,17.8,15.1,23.1,0.3,,233,10.4,,1005.8,
2012-05-05,18.4,9.6,25.7,0,,,9,,1006.7,
2012-05-06,19,9.9,25.2,,,221.1,10.6,,1009.6,
2012-05-07,14.4,,,1.3,,,,,,
2012-05-08,15.8,10.5,22,8.9,,307.4,6.6,,1017,
2012-05-09,16.4,8.8,24.5,0,,114.5,6.9,,1020.3,
2012-05-10,19.8,10.4,28.1,,,,4.4,,1024,
2012-05-11,21.6,11.9,29.5,,,,5,,1024.8,
2012-05-12,20.6,12.9,31.5,,,,11.8,,1019.1,
2012-05-13,11.9,9.5,16.2,5.1,,348.2,10.4,,1022.4,
2012-05-14,11,8.5,13.1,0,,,10,,1017.1,
2012-05-15,13.1,9.9,17.3,1,,353.3,6.3,,1010.3,
2012-05-16,14.2,11.3,18.9,0,,303.4,13.5,,1007.5,
2012-05-17,12.6,10.4,17,3,,326.6,17.7,,1014.1,
2012-05-18,13.3,6.2,19.9,0,,,5.7,,1018.4,
2012-05-19,16.1,8.1,23.4,,,94.3,5.7,,1017.6,
2012-05-20,20.3,11.5,27.4,,,117,6.9,,1013.5,
2012-05-21,22,15.4,27.7,,,115.7,13,,1008.6,
2012-05-22,18.5,16,24.8,8.4,,97.1,7.6,,1005.7,
2012-05-23,20.7,13.8,27.8,4.3,,,9.8,,1009.4,
2012-05-24,21.3,17.7,26.4,5.6,,,18.6,,,
2012-05-25,18.7,14.2,22.8,0,,,20.9,,,
2012-05-26,17.7,11.6,22.7,,,23.3,9.3,,1017.9,
2012-05-27,17.7,12.6,23.3,,,34.5,9.2,,1016.8,
2012-05-28,14.8,10.9,21.5,,,,6.1,,1012.8,
2012-05-29,14.5,11.2,22.9,,,,5.4,,,
2012-05-30,21.7,10.8,27,,,,15.6,,,
2012-05-31,20.6,14.1,26.1,,,297.1,9.3,,1015.8,
2012-06-01,17.3,13.8,22.2,1,,,13.8,,1012,
2012-06-02,14.6,10.7,17.4,0.5,,,5.1,,1016.2,
2012-06-03,21.9,12.2,29.8,0,,178,9.3,,1011.3,
2012-06-04,21.9,16.9,28.5,,,262,10,,1007.5,
2012-06-05,15.7,11.7,20.5,2.8,,306.2,19.5,,1009.2,
2012-06-06,17,9,23.7,0,,257,8.8,,1012.6,
2012-06-07,21.3,13.2,27.9,,,,4,,1010.6,
2012-06-08,23.6,15.8,30.3,,,187.2,6,,1009.1,
2012-06-09,22.8,17.8,29.1,,,274.2,9.2,,1012.7,
2012-06-10,20.1,16.3,23.5,10.9,,,5,,1010.5,
2012-06-11,18.7,15.6,22.9,1,,,7.5,,1005.2,
2012-06-12,17.5,14.8,21.2,0.8,,,5.9,,1004.1,
2012-06-13,15.9,13.8,20,5.8,,,15.8,,,
2012-06-14,18.4,12.3,24.4,0,,,13.7,,,
2012-06-15,21.9,12,26.8,,,,8.9,,,
2012-06-16,23.6,14.6,30.5,,,,6.4,,1021.4,
2012-06-17,25.8,16.6,32.4,,,109.6,7.3,,1020.4,
2012-06-18,27,19,33.5,,,129.7,7.6,,1018.7,
2012-06-19,26.9,19.6,34.3,,,,8.9,,,
2012-06-20,28.8,21.2,35.3,,,,12.1,,,
2012-06-21,28.4,21.2,34.8,,,,,,,
2012-06-22,24.4,18.9,28.9,14,,,18.6,,,
2012-06-23,24.2,19.4,29.3,0,,,7,,1020.1,
2012-06-24,24,18,30,,,125.7,6.8,,1018.4,
2012-06-25,19,16.1,23.8,0.3,,,7.2,,1013.4,
2012-06-26,19.2,15.4,23.5,15.5,,,12.4,,1017.6,
2012-06-27,19.5,12.4,25.2,0,,,8.6,,1018.8,
2012-06-28,21.5,13,28.5,,,,5.7,,1014.6,
2012-06-29,24.7,16.9,32,,,,8.6,,1014.3,
2012-06-30,28.4,20.5,35.7,,,101.7,8.4,,1014.3,
2012-07-01,30.1,22.5,37,,,111.5,9.2,,1014.2,
2012-07-02,30.2,23.2,36.8,,,,7.5,,1016.1,
2012-07-03,29.5,22.5,36.4,,,,9.9,,1014.4,
2012-07-04,29.3,22.2,36,,,,5.6,,1011.7,
2012-07-05,29.9,21.8,37.2,,,,9.7,,,
2012-07-06,29.2,21.3,37.8,,,,5,,1009.8,
2012-07-07,27.8,19.4,35.1,2.3,,,5.1,,1010.9,
2012-07-08,29,21.8,35.7,0,,,6.9,,1009.2,
2012-07-09,27,20.5,34,,,,10.6,,,
2012-07-10,25.9,19.9,32.2,,,,8.4,,,
2012-07-11,25.4,20.2,32.8,,,,10.9,,,
2012-07-12,22,18,26.8,3.6,,,17.2,,,
2012-07-13,19.2,16.2,25.2,0,,335.9,15.6,,,
2012-07-14,21.5,13.9,31.2,,,,9.3,,1010.1,
2012-07-15,18.5,15.3,24.8,11.2,,323.5,9.5,,1013,
2012-07-16,18.5,14.8,23.4,2.3,,,14.8,,1019.4,
2012-07-17,19.2,12.5,23.3,0,,275.8,11.7,,1021.4,
2012-07-18,20.8,15.2,26.4,,,,11.3,,1019,
2012-07-19,23.5,13.5,32.5,,,166.7,10,,,
2012-07-20,22.4,17.6,27.6,4.1,,,4.2,,1013.7,
2012-07-21,18.9,17,22.2,0,,321.5,11.4,,1014.9,
2012-07-22,19.8,15.5,25.2,1,,357.5,7.4,,1018.9,
2012-07-23,22.7,15.4,28.9,0,,33.6,11.9,,1022.5,
2012-07-24,22.8,18.2,30.3,,,,10.1,,1019.3,
2012-07-25,22.2,19.3,26.4,14,,,9.2,,1014.4,
2012-07-26,21.5,18.7,27.2,0,,,3,,1014.3,
2012-07-27,24.3,17.3,30.4,16,,,3.9,,1013.4,
2012-07-28,26.5,19.8,32.6,0,,,5.4,,1011.7,
2012-07-29,24.9,18.9,33.5,12.7,,,6.7,,1010.4,
2012-07-30,23.1,18.1,28.6,12.7,,,7.5,,1014.8,
2012-07-31,23.7,18,29,0,,,7,,1016.6,
2012-08-01,25.2,19,30.7,,,3.6,5.7,,1015.7,
2012-08-02,26.1,19.5,32.8,,,,5.2,,1014.9,
2012-08-03,27.1,20.6,32.9,,,,5.7,,1013.5,
2012-08-04,26.9,21.4,32.6,,,,7.8,,,
2012-08-05,28.3,21.6,35.9,,,102.5,8.1,,1012.2,
2012-08-06,29.6,22.3,37.5,,,,10.5,,,
2012-08-07,24.3,20.8,28.3,,,301.8,16.6,,1017.7,
2012-08-08,22.9,16.1,28.2,,,,8.6,,1020.8,
2012-08-09,22.5,15.1,27.7,,,,8.7,,1020.2,
2012-08-10,21,14.7,26.2,,,,7.6,,1019.5,
2012-08-11,17.5,12.7,22.3,,,,9.3,,1017.2,
2012-08-12,17.8,13.4,23.4,1.8,,,6.3,,1015.6,
2012-08-13,19.1,12.9,25,0,,,5.3,,1015,
2012-08-14,19.1,11.6,25.1,,,,11.2,,1013.8,
2012-08-15,20.5,11.5,28.1,,,,7.4,,1014,
2012-08-16,21.6,14.3,29.4,,,,5.4,,1014.8,
2012-08-17,22.7,17.2,29.3,,,,4.6,,1018.6,
2012-08-18,23.1,16.3,29.5,,,,5,,1021.6,
2012-08-19,24,16.1,31.9,,,,3.4,,1023.2,
2012-08-20,26.2,15.8,35.4,,,,5,,1020.6,
2012-08-21,27.5,17.2,36.2,,,,5.6,,1016.8,
2012-08-22,28.9,19.4,37.2,,,,7.5,,,
2012-08-23,28,24,33.9,,,,5.9,,1013.7,
2012-08-24,28.2,19.5,36.6,,,,7.3,,1010.4,
2012-08-25,27.3,18.9,34.4,,,,7.5,,1009.8,
2012-08-26,22.5,17.7,28.3,,,,14.1,,1009.6,
2012-08-27,20.5,16.6,25.4,0.5,,314.6,18.6,,1016.1,
2012-08-28,17.3,10.2,26.9,0,,,7.4,,,
2012-08-29,23.2,13.8,30.5,,,,5.6,,,
2012-08-30,23.8,16.1,31.5,,,71.7,6.1,,1017.9,
2012-08-31,24.3,16.1,33.2,,,81,8,,1013.3,
2012-09-01,20.7,17,26.2,0,,336.6,9.6,,1016,
2012-09-02,24.2,17.2,32.1,,,,7,,1020,
2012-09-03,25.4,17.4,33,,,,4.5,,1018.2,
2012-09-04,24.4,19.8,30,,,,5.7,,1016,
2012-09-05,24,17.8,32,,,,4.8,,1014.9,
2012-09-06,21.2,15.2,27.1,,,,8.7,,1016.5,
2012-09-07,17.5,8.4,24.4,,,,6.9,,1022.8,
2012-09-08,21.1,13.1,27.9,,,281.6,9.5,,1019.7,
2012-09-09,22.1,14.6,29.9,,,,4.8,,1019.4,
2012-09-10,22.2,14.5,29.6,,,,7.6,,1019.8,
2012-09-11,22,14.8,29.5,,,,7.2,,1017.3,
2012-09-12,21.3,14.3,29.5,,,140.7,7.8,,1010.1,
2012-09-13,13.4,11.9,18.1,,,,8.7,,1006.6,
2012-09-14,14.7,12.4,17.8,,,324.6,7.8,,1011.7,
2012-09-15,16.9,14.6,22.4,0,,308.8,13.4,,1012.6,
2012-09-16,16.4,10.3,21.7,,,,5.4,,1018.2,
2012-09-17,17.2,9.9,23.8,,,,6,,1017.8,
2012-09-18,19.9,14.9,25.7,,,,3.8,,1015.7,
2012-09-19,18.2,14.1,26.4,,,,9.3,,1011.5,
2012-09-20,11.5,10.4,15.9,10.4,,,11.1,,1018.4,
2012-09-21,11.6,3.9,19.5,0.3,,,3.8,,1022.8,
2012-09-22,13.9,6.4,20.7,0,,,5.4,,1016.9,
2012-09-23,15.8,11.9,21,,,,4.2,,1018.2,
2012-09-24,18.5,11.4,27.3,,,,7,,1009,
2012-09-25,19,15.4,24.8,8.6,,,11.4,,1007.3,
2012-09-26,20.8,12.2,28.5,0,,160.6,10.6,,1010.9,
2012-09-27,21.7,16.2,29.7,,,,8.4,,1011.4,
2012-09-28,18,14.7,23.4,,,,6.7,,1019.5,
2012-09-29,19.5,14.6,24.2,0,,,4.5,,1018.6,
2012-09-30,19.4,15.8,24.1,,,,5.9,,1018.8,
2012-10-01,18.9,15.1,23.9,,,,5.7,,1018.7,
2012-10-02,17,14.8,20.7,1,,,4.2,,1016.7,
2012-10-03,15.5,11.7,21,21.6,,,9,,1016.9,
2012-10-04,15.4,8.1,22.7,0,,,3.2,,1017,
2012-10-05,14.9,11.6,20,,,,10.3,,1019.7,
2012-10-06,15.9,8.9,24.5,,,164.8,6.7,,1018.7,
2012-10-07,14.4,11,22.2,,,,7.6,,1012.4,
2012-10-08,9.9,10.6,14.3,,,297.4,14.7,,1019.4,
2012-10-09,10.4,2.9,16.8,,,,7.2,,1013.8,
2012-10-10,11.7,6.5,15.8,,,306.6,7.6,,1013.4,
2012-10-11,9.7,4.9,14.7,,,,6.4,,1015.3,
2012-10-12,10.8,6.1,13.6,,,,6.9,,1015.2,
2012-10-13,13.2,9.8,17.3,,,,5.1,,1015.3,
2012-10-14,12.2,11.2,13.3,,,113.1,5.1,,1010.7,
2012-10-15,15.3,12.6,19.7,0.3,,120,7.8,,1009.1,
2012-10-16,12.2,11.2,16.7,0,,63,10.7,,1010,
2012-10-17,11.4,6.4,17,13.7,,210.7,8.5,,1020.8,
2012-10-18,13,9.2,19.2,0,,97.8,9.6,,1023.3,
2012-10-19,13.2,6.8,20.9,,,71.2,7.8,,1021.8,
2012-10-20,14.4,8.5,22.7,,,45.9,5.1,,1020.3,
2012-10-21,14.1,9,21.6,,,88,6.4,,1021.3,
2012-10-22,13.5,7.3,21.7,,,,4.2,,1022.5,
2012-10-23,13.1,10.2,20.6,,,351.1,4.6,,1022.7,
2012-10-24,9.1,6.4,12,,,,4.8,,1020.9,
2012-10-25,9.3,8.5,10.4,0,,270.5,8,,1015.3,
2012-10-26,9.2,4.4,13.7,,,,,,,
2012-10-27,10.3,11,16.1,1,,102.2,9.4,,994.5,
2012-10-28,3.3,2,5.1,12.7,,331.6,11.5,,1003,
2012-10-29,2.5,0.4,3.9,5.8,,,7.2,,1010.5,
2012-10-30,3.3,-0.6,7.8,3.8,,254,10.4,,1011.6,
2012-10-31,3.5,-0.4,7.8,0,,114.3,8.6,,1014,
2012-11-01,6.6,3.1,9.7,,,102.2,13.5,,1002.2,
2012-11-02,8.7,10.1,13.9,,,,6.1,,1007.2,
2012-11-03,6,0.8,11.2,,,,6.4,,1014.5,
2012-11-04,13.2,6.9,19,0,,148.2,9.3,,1010.7,
2012-11-05,11.2,10.2,9.9,1,,275.6,15.9,,1001.8,
2012-11-06,7.8,3.9,12.8,3,,269.9,11.1,,1014.5,
2012-11-07,6.5,0.9,9.7,0,,264.2,11.7,,1023.3,
2012-11-08,9.2,10.2,14.3,,,228.9,8.7,,1023.6,
2012-11-09,7.6,10.2,12.8,,,,9.1,,1019.3,
2012-11-10,4.7,1.3,6.9,,,,9.2,,1021.7,
2012-11-11,8,4.8,12,,,92,10.2,,1019.4,
2012-11-12,8.7,7,10.7,0,,,5.1,,1023.5,
2012-11-13,9.5,10.2,12.4,1,,,4.3,,1029.4,
2012-11-14,6,1.3,10.5,0.5,,,5.3,,1032.4,
2012-11-15,5.1,3.5,8.9,0,,,2.7,,1029.1,
2012-11-16,7.1,10.1,11.1,,,,4.4,,1025.9,
2012-11-17,5.5,2.6,8.6,,,92,7.5,,1021.8,
2012-11-18,6.9,4.5,8.8,,,100.3,7.9,,1018.8,
2012-11-19,7.7,6.2,9.9,,,,4.6,,1020.9,
2012-11-20,5.5,2.6,10.4,,,49,5.6,,1023.4,
2012-11-21,6.4,2.1,9.6,,,66.1,4.5,,1024.2,
2012-11-22,7.2,5.8,8.2,,,,3.6,,1026,
2012-11-23,7.2,6.7,7.7,0.8,,,3.4,,1025,
2012-11-24,7.7,10.2,10.5,0,,,4.1,,1025,
2012-11-25,5.9,4.4,7.9,0,,104.1,5.2,,1023,
2012-11-26,6.9,5.6,8.9,,,96.7,7.3,,1018.6,
2012-11-27,10.4,5.9,15.7,,,,14.2,,1011.2,
2012-11-28,8.8,10.1,11.1,,,85,9.2,,1005.3,
2012-11-29,10.3,10.3,16.2,1.8,,158.6,11.7,,995.1,
2012-11-30,5.3,4.3,7,2.3,,316.3,12.8,,1003.5,
2012-12-01,3.3,0.5,7,0,,,7.3,,1013.3,
2012-12-02,1.8,0.2,2.7,0.3,,24.3,6.8,,1011.9,
2012-12-03,1.4,0.3,3,7.9,,317.9,18.7,,1008.1,
2012-12-04,-0.3,-3.4,3.4,0,20,,6.7,,1007,
2012-12-05,0.5,-0.1,3.6,7.4,41,,4.1,,1002.6,
2012-12-06,-3.7,-9.8,-7.8,0,41,,6.8,,,
2012-12-07,-2.8,-0.5,0.7,0.5,20,256.4,9.1,,1015.7,
2012-12-08,-3.6,-5.4,-5.4,0,20,36.4,14.4,,1015.2,
2012-12-09,-3.3,-0.5,-0.4,,20,335.4,14.7,,1015.7,
2012-12-10,-3.5,-7.5,-1.4,,20,,5,,1011.5,
2012-12-11,-3.1,-5.1,-1.2,0,20,11.5,7.5,,1013.9,
2012-12-12,-3.1,-1.5,-1.4,,20,317.9,18.4,,1018.7,
2012-12-13,-4.8,-8.5,-1.1,0,20,152.6,6.9,,1023.6,
2012-12-14,-2.5,-5.1,0.2,,20,77.5,14.6,,,
2012-12-15,1.2,-1,2.8,,10,94.9,7.8,,1015.1,
2012-12-16,1.3,0.6,2.3,10.2,,,4,,1015,
2012-12-17,1.4,0.5,2.3,,,77.6,7,,1014.3,
2012-12-18,2.7,1.6,3.8,1.5,,9.9,5.1,,1014.3,
2012-12-19,3.2,1.8,5.4,1.8,,354.7,7.2,,1019.4,
2012-12-20,0.3,0,3.5,0,,,4,,1021.1,
2012-12-21,-4.4,-2.5,-2.6,,,,3.4,,1018,
2012-12-22,-2.7,-4.4,-4.2,,,,3.6,,1023,
2012-12-23,-1.7,-2.1,-2.1,,41,132.9,8.2,,1021.4,
2012-12-24,-0.3,-1.6,0.6,,10,97.9,5.3,,1019.5,
2012-12-25,0.5,-0.5,1.4,,10,,,,,
2012-12-26,3.1,0.8,4.9,,,,4,,1015.7,
2012-12-27,4.8,0.8,8.8,,,204.9,9.9,,1016.5,
2012-12-28,3.6,0.7,6.5,,,,6.4,,1019.7,
2012-12-29,-0.5,-0.3,4.9,,,,5.4,,1031.8,
2012-12-30,-2,-0.7,1.2,,,,5.2,,1028.2,
2012-12-31,-3.3,-5.5,-1.8,,,,,,,
2013-01-01,-3.5,-3.1,-3,,,107.9,6.1,,1020.9,
2013-01-02,-1,-3.2,2.1,,,,4.2,,1023.8,
2013-01-03,2.3,-1.7,5,,,,,,,
2013-01-04,7.5,3.7,9.8,,,290.5,15.4,,1024.4,
2013-01-05,7.4,10.1,10.7,0.3,,311.9,16.5,,1017,
2013-01-06,1.8,0,3.4,0,61,311.4,8.7,,1020,
2013-01-07,-0.3,0,3.5,4.8,20,,5.6,,1024.4,
2013-01-08,-4.2,-1.9,-1.5,0,30,,4.5,,1028.7,
2013-01-09,-2.7,-1.5,-1.5,3,61,,5.7,,1023.4,
2013-01-10,-2.7,-4.8,-4.8,0,61,,4.3,,1014.1,
2013-01-11,0.1,-0.1,3.1,0,51,,9.6,,1010.4,
2013-01-12,-1.7,-0.2,0.5,,51,,9.4,,1018.5,
2013-01-13,-2.3,-3.5,-0.9,,51,,8.3,,1020.2,
2013-01-14,-0.5,-3.1,1.1,3.8,79,72.8,13.4,,1016,
2013-01-15,1.6,0.2,3.6,14,30,,4.5,,1012,
2013-01-16,1.9,0,4,6.6,10,349.3,7.3,,1003.4,
2013-01-17,1.5,-0.1,2.1,1.5,10,,6.6,,1003.4,
2013-01-18,0.3,-0.2,1.6,3.6,30,349.2,10.2,,1001.8,
2013-01-19,-2.5,-1.3,-1.5,4.8,30,,7,,1001.7,
2013-01-20,0,-2.9,1.4,0.3,20,68.7,6.7,,1001.9,
2013-01-21,3,0.8,5,0,,11.8,6.9,,997.8,
2013-01-22,0.4,0,3.3,1.8,,307.9,12.2,,1000.5,
2013-01-23,-0.7,-2.6,0.8,1,10,,7.5,,1008.9,
2013-01-24,-0.2,0,1.6,0,,39.7,10.4,,1009,
2013-01-25,-1.1,0,0.4,,,351.7,11.1,,1011.3,
2013-01-26,-1.9,-0.2,0.5,,,,6.7,,1015.9,
2013-01-27,-3.5,-7.6,-7.6,,,,5.2,,1016.8,
2013-01-28,-0.8,-1.7,0.5,0.5,10,,4,,1016.5,
2013-01-29,-0.3,-5.9,2.8,1.8,10,,6.5,,,
2013-01-30,3.4,1.5,6.7,0.5,,,7.2,,,
2013-01-31,7.3,3.8,10.8,2.3,,,26.3,,,
2013-02-01,6.9,3.8,10.8,0,,,,,,
2013-02-02,5.7,4.2,7.3,0,,,15.7,,,
2013-02-03,1.9,,,14.2,,,,,,
2013-02-04,0.8,-2.3,3.5,1,,,,,,
2013-02-05,3.2,0.5,6.4,0.8,,,10,,,
2013-02-06,2.7,1.2,3.7,1,,,8.8,,,
2013-02-07,0.5,-0.8,1.5,18.8,51,283.2,16.6,,,
2013-02-08,-0.8,-0.8,3.7,0,30,,11.4,,,
2013-02-09,-2,-4.5,1,,30,,7.9,,,
2013-02-10,-2.1,-1.8,-0.7,1.8,170,,9.9,,,
2013-02-11,-3.4,-2.8,0.3,5.8,140,,11.3,,,
2013-02-12,-0.1,-4.8,2.2,0,89,74.2,22.2,,,
2013-02-13,3.3,1.6,5.7,3,79,,14.8,,,
2013-02-14,2.8,2.2,4.2,0,,,8,,,
2013-02-15,4.2,2.3,7.3,2.8,,,5.8,,,
2013-02-16,3,-0.8,7.4,0,,,10.7,,,
2013-02-17,1.5,-1.8,3,,,,,,,
2013-02-18,1.5,-1.1,4.1,,,,4.2,,1021.5,
2013-02-19,0.7,-2.9,4.5,,,212,7.8,,1015.8,
2013-02-20,1.3,-0.2,4.4,1.5,,274.3,10.6,,1015.3,
2013-02-21,-0.4,-4.3,3.1,0,,22.5,7.6,,1018.2,
2013-02-22,-0.4,-2.2,0.6,0.3,89,51,8.5,,1010.3,
2013-02-23,2.5,0.4,5.2,7.1,71,95.4,20,,,
2013-02-24,6.2,4.2,7.2,9.7,,95.4,23.7,,,
2013-02-25,7.8,6,9.7,10.2,,97,9.8,,1018.3,
2013-02-26,8.6,6.2,12.5,0,,,6.7,,1020.3,
2013-02-27,6.8,4.4,9.9,1,,,4,,1023.6,
2013-02-28,6.3,10.5,11.2,0.3,,,4.4,,1026.1,
2013-03-01,2.4,-1,4.5,0,,254.5,10.7,,1019.5,
2013-03-02,4,0,8.5,,,307.4,8.8,,1020.7,
2013-03-03,3.4,-2.8,9.4,,,269.6,12,,1019.2,
2013-03-04,3.2,-2.1,8.9,,,,7.2,,1024.6,
2013-03-05,4.7,-2.3,11.6,,,,9.2,,1026.1,
2013-03-06,7,0.8,12.1,,,106.4,8.4,,1016.2,
2013-03-07,9.9,7.5,12.5,,,129.5,8.7,,1007.5,
2013-03-08,10.5,6.9,16.3,0.3,,,6.4,,1004.1,
2013-03-09,10.3,8.1,13.9,3,,,3.5,,1002.4,
2013-03-10,10.2,10.1,12.8,1.8,,,3.9,,999.9,
2013-03-11,8.5,4.3,14.8,0.3,,,,,,
2013-03-12,9.9,3.5,13,0,,,7.9,,,
2013-03-13,8.4,6.9,11.5,2,,,5.1,,997.9,
2013-03-14,2.8,-0.1,7.5,4.3,10,358.3,12.5,,994.5,
2013-03-15,-2.5,-4.2,-1.1,22.4,99,324.2,20.2,,1001.3,
2013-03-16,-1.4,-0.5,1.9,0.3,41,,11,,1018.4,
2013-03-17,-2,-7,2.2,0,41,118.5,11.9,,1020.9,
2013-03-18,1.2,-1.9,3.7,,,100.4,15.1,,1007.4,
2013-03-19,6.3,2.6,10.9,15.5,,,14.6,,998.6,
2013-03-20,8.3,0.5,14.7,1,,,6.9,,1007.8,
2013-03-21,6.1,2.2,9,1.3,,336.3,15.4,,1007.9,
2013-03-22,2.6,0.3,6,10.7,,319.6,25.3,,1010.8,
2013-03-23,-1,-3.7,0.8,0,,,6.4,,1018.4,
2013-03-24,-2.3,-5.9,1,,,92.9,11.4,,1021.5,
2013-03-25,-1,-0.8,1.9,,20,64.5,13.4,,1013.8,
2013-03-26,-1.3,-2.7,0.3,10.7,99,10,7.5,,1006.8,
2013-03-27,-1,-2.7,0.7,6.6,170,,5.9,,1011.2,
2013-03-28,0.8,-1.1,3.3,1,89,,7.4,,1016.9,
2013-03-29,1.8,0,3.3,0,61,,9.3,,1010.6,
2013-03-30,4.4,1.1,7.4,12.4,41,,6,,1005.9,
2013-03-31,5.4,,9.9,14.5,,,,,,
2013-04-01,3.2,0.3,7.7,4.6,,304.5,14.6,,1008.8,
2013-04-02,4,0.9,6.9,0,,50.5,11.4,,1009.3,
2013-04-03,5.2,4.2,6.9,20.1,,342.2,8.2,,1004.8,
2013-04-04,4.6,2.8,7,0.8,,,9,,1009.4,
2013-04-05,4.7,2.1,6.3,0,,77.2,9,,1007.6,
2013-04-06,6.4,4.8,9.5,4.3,,314.2,9.3,,1011,
2013-04-07,5.4,3.4,8.1,0,,,5.8,,1015.9,
2013-04-08,6.4,3,10.5,0,,,5.6,,1012.5,
2013-04-09,7.9,5.2,11.4,,,137.6,7.5,,1009.5,
2013-04-10,9.7,6.5,14.7,0.3,,6,8,,1010.2,
2013-04-11,12.2,2.9,18.6,0.8,,,8.9,,1013,
2013-04-12,13.5,10.2,18.7,0,,194,14.4,,1009,
2013-04-13,11.9,6.5,17.2,5.3,,,9.3,,1017.4,
2013-04-14,12.3,3.9,17.7,0,,322,10.2,,1026.6,
2013-04-15,11.7,5.8,17.6,,,79.6,7,,1027.5,
2013-04-16,13.3,5.4,20.2,,,80.8,6.7,,1025.6,
2013-04-17,14.9,6.8,21.5,,,,4.6,,1024.1,
